Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
3480,,,181,181,3,0.509966,0.519763,0.000206,5,0.000218,0,0.037876,617,0.805856
3488,,,171,171,3,0.509282,0.518592,0.000182,5,0.000208,0,0.044857,652,0.758235
3627,,,187,187,3,0.510309,0.520422,0.000216,1,0.000224,0,0.038468,669,0.837005
3671,,,180,180,3,0.510024,0.519726,0.000199,6,0.000217,0,0.042334,682,0.805764
3672,,,177,177,3,0.509795,0.51936,0.000205,6,0.000214,0,0.038906,606,0.771394
3676,,,210,210,2,0.5118,0.523057,0.000276,5,0.000248,0,0.037321,819,0.936483
3707,,,194,194,3,0.510824,0.521263,0.000238,1,0.000231,0,0.04113,770,0.860199
3797,,,171,171,3,0.509396,0.518665,0.000185,1,0.000208,0,0.037702,548,0.75706
3883,,,167,167,3,0.509225,0.518262,0.000176,6,0.000204,0,0.042421,588,0.740976
3929,,,193,193,3,0.51071,0.521117,0.000234,6,0.00023,0,0.040371,748,0.857816
3983,,,186,186,3,0.510252,0.520312,0.000218,4,0.000223,0,0.042023,723,0.825212
4011,,,187,187,3,0.510424,0.520495,0.000224,1,0.000224,0,0.040998,713,0.822877
4082,,,174,174,3,0.509339,0.518848,0.00019,6,0.000211,0,0.042057,633,0.770883
4153,,,175,175,3,0.509681,0.519141,0.000195,2,0.000212,0,0.039409,600,0.773235
4158,,,167,167,3,0.509225,0.518262,0.000175,6,0.000204,0,0.039608,549,0.741974
4244,,,202,202,2,0.511341,0.522178,0.000254,6,0.000239,0,0.04054,823,0.901334
4247,,,181,181,3,0.509909,0.519726,0.000205,2,0.000218,0,0.039104,637,0.806476
4267,,,175,175,3,0.509624,0.519104,0.000193,1,0.000212,0,0.039869,607,0.775894
4314,,,168,168,3,0.508997,0.518189,0.000178,4,0.000205,0,0.03935,552,0.742602
4343,,,171,171,3,0.508997,0.518409,0.000178,2,0.000208,0,0.04128,600,0.767992
4366,,,170,170,3,0.509225,0.518482,0.000182,6,0.000207,0,0.041281,593,0.755253
4389,,,172,172,3,0.509567,0.518848,0.000183,6,0.000209,0,0.04012,590,0.769204
4424,,,174,174,3,0.509624,0.519031,0.000187,1,0.000211,0,0.040263,606,0.778142
4447,,,182,182,3,0.509852,0.519763,0.000213,1,0.000219,0,0.040192,662,0.801165
4462,,,170,170,3,0.509225,0.518482,0.000183,6,0.000207,0,0.039332,565,0.750654
4475,,,171,171,3,0.509396,0.518665,0.000182,2,0.000208,0,0.041142,598,0.76175
4512,,,192,192,3,0.510595,0.520971,0.000238,3,0.00023,0,0.040358,740,0.839418
49,,,180,180,3,0.509909,0.519653,0.000208,5,0.000217,0,0.038672,623,0.789892
87,,,179,179,3,0.509966,0.519616,0.000202,5,0.000216,0,0.037976,605,0.791607
120,,,163,163,3,0.508713,0.51764,0.000166,3,0.0002,0,0.041733,551,0.726197
158,,,172,172,3,0.509282,0.518665,0.000188,1,0.000209,0,0.041004,603,0.761188
189,,,186,186,3,0.510309,0.520348,0.000222,1,0.000223,0,0.03807,655,0.821215
195,,,175,175,3,0.509681,0.519141,0.000194,0,0.000212,0,0.039212,597,0.774835
196,,,203,203,3,0.511283,0.522215,0.00026,1,0.000241,0,0.037897,777,0.902097
218,,,196,196,3,0.510939,0.521483,0.000244,3,0.000234,0,0.041026,784,0.86454
245,,,221,221,2,0.512434,0.524264,0.000308,1,0.000259,0,0.039613,963,0.98274
263,,,181,181,2,0.510138,0.519873,0.000205,5,0.000218,0,0.041682,679,0.801534
324,,,174,174,3,0.509396,0.518884,0.000189,6,0.000211,0,0.042987,647,0.774015
374,,,151,151,3,0.507862,0.516213,0.000143,5,0.000187,0,0.039558,448,0.670697
390,,,159,159,3,0.508543,0.517238,0.000157,0,0.000196,0,0.040841,513,0.704823
579,,,189,189,3,0.510481,0.520678,0.000225,5,0.000226,0,0.041878,744,0.839476
642,,,192,192,3,0.510538,0.520934,0.000231,4,0.000229,0,0.041449,760,0.85623
660,,,186,186,3,0.510195,0.520275,0.000216,5,0.000223,0,0.041151,708,0.82921
693,,,180,180,3,0.509966,0.51969,0.000207,6,0.000217,0,0.038485,620,0.792983
732,,,213,213,3,0.511915,0.523349,0.000285,2,0.000251,0,0.042121,951,0.946887
739,,,208,208,2,0.511685,0.522837,0.000273,5,0.000246,0,0.041388,891,0.921102
784,,,185,185,3,0.510024,0.520092,0.000218,5,0.000222,0,0.040247,685,0.815419
959,,,184,184,3,0.510138,0.520092,0.000213,3,0.000221,0,0.041399,697,0.815058
1011,,,178,178,3,0.509852,0.51947,0.000202,5,0.000215,0,0.039865,628,0.785666
1041,,,167,167,3,0.509282,0.518299,0.000175,2,0.000204,0,0.040906,567,0.742604
1159,,,187,187,3,0.510309,0.520422,0.00022,2,0.000224,0,0.040078,697,0.830387
1225,,,184,184,3,0.510252,0.520165,0.000212,2,0.000221,0,0.042884,722,0.815302
1266,,,193,193,3,0.510538,0.521007,0.000237,1,0.000231,0,0.040263,746,0.851931
1293,,,172,172,3,0.509396,0.518738,0.000187,2,0.000209,0,0.041888,616,0.759833
1385,,,201,201,3,0.511226,0.522032,0.000261,1,0.000239,0,0.040199,808,0.880955
1433,,,153,153,3,0.507806,0.516323,0.000148,1,0.000189,0,0.037066,431,0.67768
1598,,,198,198,3,0.510996,0.521666,0.000247,4,0.000235,0,0.040763,795,0.877901
1647,,,174,174,3,0.509396,0.518884,0.000191,3,0.000211,0,0.039466,594,0.773038
1680,,,158,158,3,0.508316,0.517018,0.000156,4,0.000194,0,0.0412,511,0.703241
1744,,,171,171,3,0.509225,0.518555,0.000186,1,0.000208,0,0.040867,594,0.753811
1824,,,160,160,3,0.508543,0.517311,0.000162,1,0.000197,0,0.037972,483,0.708016
1886,,,180,180,3,0.509795,0.51958,0.000204,0,0.000217,0,0.038672,623,0.800057
1891,,,180,180,3,0.509966,0.51969,0.000205,4,0.000217,0,0.037678,607,0.799969
1898,,,199,199,3,0.511111,0.521812,0.000245,1,0.000236,0,0.038577,760,0.892249
1911,,,174,174,3,0.509681,0.519067,0.000191,2,0.000211,0,0.041193,620,0.772486
1939,,,174,174,3,0.509453,0.518921,0.000192,1,0.000211,0,0.038868,585,0.769877
1995,,,179,179,3,0.509852,0.519543,0.000199,1,0.000216,0,0.040801,650,0.795936
2129,,,197,197,3,0.510996,0.521593,0.000246,3,0.000234,0,0.039832,769,0.875374
2183,,,168,168,3,0.509111,0.518262,0.000178,2,0.000205,0,0.040562,569,0.744665
2222,,,180,180,3,0.509909,0.519653,0.000199,2,0.000217,0,0.040161,647,0.807157
2288,,,167,167,3,0.508884,0.518043,0.000178,5,0.000204,0,0.039247,544,0.736169
2314,,,179,179,3,0.509966,0.519616,0.000202,1,0.000216,0,0.038981,621,0.79285
2329,,,181,181,3,0.509852,0.51969,0.000207,1,0.000218,0,0.039472,643,0.800775
2364,,,186,186,3,0.510195,0.520275,0.000221,6,0.000223,0,0.041616,716,0.819892
2386,,,165,165,3,0.509168,0.518079,0.000172,4,0.000202,0,0.039468,534,0.732867
2397,,,192,192,3,0.510653,0.521007,0.000235,4,0.00023,0,0.042921,787,0.847877
2476,,,197,197,3,0.510996,0.521593,0.000247,1,0.000235,0,0.042422,819,0.869094
2486,,,197,197,3,0.510996,0.521593,0.000244,1,0.000234,0,0.038019,734,0.876734
2675,,,188,188,3,0.510424,0.520568,0.000221,1,0.000225,0,0.040391,710,0.835823
2720,,,193,193,3,0.510767,0.521154,0.000238,1,0.000231,0,0.041829,775,0.850947
2787,,,193,193,2,0.510824,0.52119,0.000236,0,0.00023,0,0.037673,698,0.855343
2801,,,187,187,3,0.510195,0.520348,0.000222,1,0.000224,0,0.037836,658,0.826613
2848,,,180,180,3,0.509738,0.519543,0.000202,0,0.000217,0,0.036685,591,0.801217
2870,,,180,180,3,0.510024,0.519726,0.000207,1,0.000217,0,0.03861,622,0.793203
2872,,,184,184,3,0.510081,0.520056,0.000217,1,0.000221,0,0.038608,650,0.809398
2880,,,179,179,3,0.509909,0.51958,0.000204,0,0.000216,0,0.037223,593,0.790016
2891,,,197,197,3,0.510996,0.521593,0.000242,5,0.000234,0,0.040506,782,0.877936
2902,,,190,190,3,0.510424,0.520714,0.000231,1,0.000228,0,0.039877,716,0.836803
2907,,,179,179,3,0.509909,0.51958,0.000201,5,0.000216,0,0.038918,620,0.795301
2934,,,189,189,3,0.510481,0.520678,0.000225,4,0.000226,0,0.042272,751,0.836364
2945,,,183,183,3,0.510081,0.519982,0.000213,5,0.00022,0,0.041434,690,0.809546
3031,,,169,169,3,0.509168,0.518372,0.000177,4,0.000206,0,0.040645,577,0.755042
3066,,,195,195,2,0.510939,0.52141,0.000239,2,0.000232,0,0.03907,739,0.867501
3109,,,196,196,2,0.510996,0.52152,0.000243,2,0.000233,0,0.041235,788,0.868135
3178,,,192,192,2,0.510767,0.52108,0.000234,0,0.000229,0,0.036649,672,0.848351
3206,,,163,163,3,0.508543,0.51753,0.000168,2,0.0002,0,0.040142,530,0.720222
3341,,,194,194,3,0.510824,0.521263,0.000238,4,0.000231,0,0.039635,742,0.860129
3408,,,203,203,3,0.511283,0.522215,0.000256,4,0.00024,0,0.039458,809,0.907967
3418,,,173,173,3,0.509339,0.518775,0.000193,1,0.00021,0,0.037303,555,0.757572
3421,,,202,202,3,0.511168,0.522069,0.000257,4,0.00024,0,0.036501,741,0.895763
3448,,,190,190,3,0.510538,0.520788,0.00023,4,0.000227,0,0.03971,713,0.838327
3478,,,182,182,3,0.510081,0.519909,0.000207,0,0.000219,0,0.039038,643,0.810648
3485,,,188,188,2,0.510538,0.520641,0.00023,2,0.000226,0,0.037262,655,0.823912
3560,,,199,199,3,0.511054,0.521776,0.00025,4,0.000237,0,0.037968,748,0.882869
3606,,,179,179,3,0.509795,0.519507,0.000199,2,0.000216,0,0.041931,668,0.799548
3674,,,161,161,3,0.508429,0.517311,0.000164,1,0.000198,0,0.040761,525,0.712483
3714,,,181,181,3,0.509909,0.519726,0.000207,2,0.000218,0,0.04113,670,0.804884
3721,,,214,214,2,0.512031,0.523496,0.00029,3,0.000252,0,0.039358,897,0.946845
3760,,,184,184,3,0.510195,0.520129,0.000216,2,0.000221,0,0.039617,667,0.810935
3774,,,188,188,3,0.510309,0.520495,0.000224,1,0.000225,0,0.037888,666,0.83182
3779,,,182,182,3,0.510024,0.519873,0.000207,1,0.000219,0,0.039038,643,0.809817
3899,,,187,187,3,0.510309,0.520422,0.000223,3,0.000224,0,0.040481,704,0.8266
3900,,,181,181,3,0.509966,0.519763,0.000203,3,0.000218,0,0.041866,682,0.80889
3986,,,176,176,3,0.509738,0.51925,0.000194,3,0.000213,0,0.042078,648,0.78331
3999,,,185,185,3,0.510309,0.520275,0.000214,6,0.000222,0,0.041363,704,0.825076
4030,,,182,182,3,0.510081,0.519909,0.000212,2,0.000219,0,0.039099,644,0.799866
4033,,,170,170,3,0.509225,0.518482,0.000183,5,0.000207,0,0.040863,587,0.752596
4069,,,191,191,3,0.510595,0.520897,0.00023,0,0.000228,0,0.040287,731,0.846271
4070,,,202,202,3,0.511283,0.522142,0.000256,6,0.00024,0,0.040589,824,0.898255
4126,,,172,172,3,0.509396,0.518738,0.000186,2,0.000209,0,0.039984,588,0.763435
4205,,,180,180,3,0.509852,0.519616,0.000204,3,0.000217,0,0.041465,668,0.795355
4210,,,165,165,3,0.50877,0.517823,0.000168,0,0.000202,0,0.039985,541,0.734876
4211,,,196,196,3,0.510939,0.521483,0.000244,5,0.000233,0,0.039299,751,0.867883
4224,,,196,196,3,0.510882,0.521446,0.000241,5,0.000233,0,0.041026,784,0.870596
4228,,,166,166,3,0.508997,0.518043,0.000176,1,0.000203,0,0.03965,543,0.732401
4328,,,168,168,3,0.509054,0.518226,0.000178,0,0.000205,0,0.038637,542,0.744308
4349,,,163,163,3,0.508941,0.517787,0.000168,3,0.0002,0,0.038931,514,0.721884
4400,,,170,170,3,0.509225,0.518482,0.000184,1,0.000207,0,0.03968,570,0.750299
4414,,,187,187,3,0.510366,0.520458,0.000217,6,0.000224,0,0.040136,698,0.83531
4446,,,193,193,2,0.510824,0.52119,0.000233,4,0.00023,0,0.042098,780,0.8593
4458,,,166,166,3,0.508941,0.518006,0.000176,1,0.000203,0,0.039138,536,0.730762
4511,,,210,210,3,0.511743,0.52302,0.000275,1,0.000248,0,0.040009,878,0.935668
12,,,193,193,3,0.51071,0.521117,0.000239,2,0.000231,0,0.039778,737,0.848598
141,,,185,185,3,0.510195,0.520202,0.000216,6,0.000222,0,0.040893,696,0.819224
203,,,182,182,3,0.509909,0.519799,0.000214,1,0.000219,0,0.042013,692,0.797607
242,,,196,196,2,0.510996,0.52152,0.000241,4,0.000233,0,0.042334,809,0.870014
246,,,196,196,3,0.510939,0.521483,0.000242,5,0.000233,0,0.040869,781,0.869482
286,,,174,174,3,0.509624,0.519031,0.000194,0,0.000211,0,0.040595,611,0.766773
358,,,177,177,3,0.509795,0.51936,0.000197,5,0.000214,0,0.040447,630,0.784296
369,,,185,185,3,0.510195,0.520202,0.000215,2,0.000222,0,0.037309,635,0.822262
434,,,177,177,3,0.50951,0.519177,0.000195,5,0.000214,0,0.04218,657,0.789237
451,,,187,187,3,0.510424,0.520495,0.000213,1,0.000224,0,0.041171,716,0.842902
496,,,188,188,3,0.510309,0.520495,0.000227,2,0.000226,0,0.038798,682,0.827667
497,,,183,183,3,0.509909,0.519873,0.000211,6,0.00022,0,0.039152,652,0.810573
540,,,189,189,2,0.510595,0.520751,0.000229,1,0.000226,0,0.036981,657,0.832242
544,,,187,187,3,0.510309,0.520422,0.000221,2,0.000224,0,0.039618,689,0.827781
599,,,155,155,3,0.508259,0.516762,0.000154,5,0.000192,0,0.039212,468,0.680649
675,,,203,203,3,0.511341,0.522252,0.000265,2,0.000241,0,0.040531,831,0.894479
683,,,192,192,3,0.510595,0.520971,0.000231,2,0.000229,0,0.042594,781,0.853906
799,,,154,154,3,0.508202,0.516652,0.000148,2,0.00019,0,0.03947,465,0.683417
832,,,167,167,3,0.508997,0.518116,0.000172,2,0.000204,0,0.03968,550,0.744625
837,,,183,183,2,0.510252,0.520092,0.000213,0,0.00022,0,0.040293,671,0.807961
861,,,156,156,3,0.508089,0.516725,0.000152,3,0.000192,0,0.039702,480,0.694402
971,,,165,165,3,0.508884,0.517896,0.000171,6,0.000202,0,0.038655,523,0.732677
1032,,,181,181,2,0.510138,0.519873,0.000207,2,0.000218,0,0.040393,658,0.802012
1042,,,175,175,3,0.509624,0.519104,0.000193,2,0.000212,0,0.039606,603,0.777041
1083,,,171,171,3,0.509282,0.518592,0.000185,0,0.000208,0,0.041142,598,0.756909
1085,,,190,190,3,0.510424,0.520714,0.000228,1,0.000227,0,0.039042,701,0.841023
1100,,,185,185,3,0.510252,0.520239,0.000219,4,0.000222,0,0.039248,668,0.815907
1272,,,162,162,3,0.508656,0.51753,0.000165,4,0.000199,0,0.040718,531,0.717847
1278,,,185,185,3,0.510309,0.520275,0.000217,6,0.000222,0,0.040364,687,0.81764
1310,,,190,190,3,0.510595,0.520824,0.000233,5,0.000228,0,0.039321,706,0.834151
1367,,,193,193,3,0.51071,0.521117,0.000229,1,0.00023,0,0.041343,766,0.863837
1532,,,175,175,3,0.509567,0.519067,0.000193,2,0.000212,0,0.035337,538,0.77485
1542,,,193,193,2,0.510824,0.52119,0.000234,6,0.00023,0,0.039562,733,0.857608
1604,,,166,166,3,0.509111,0.518116,0.000174,1,0.000203,0,0.042351,580,0.734203
1616,,,196,196,3,0.510882,0.521446,0.000246,4,0.000234,0,0.041601,795,0.863908
1709,,,194,194,3,0.510767,0.521227,0.000239,2,0.000231,0,0.037284,698,0.858269
1722,,,172,172,3,0.509225,0.518628,0.000184,1,0.000209,0,0.03978,585,0.768022
1731,,,180,180,3,0.509909,0.519653,0.000207,2,0.000217,0,0.039541,637,0.793644
1753,,,187,187,3,0.510424,0.520495,0.000222,1,0.000224,0,0.041056,714,0.828654
1763,,,181,181,3,0.509909,0.519726,0.000204,6,0.000218,0,0.041436,675,0.809372
1838,,,180,180,3,0.510024,0.519726,0.000205,0,0.000217,0,0.039292,633,0.795922
1849,,,177,177,3,0.509681,0.519287,0.000199,2,0.000214,0,0.042052,655,0.782853
1896,,,195,195,3,0.510882,0.521373,0.000241,1,0.000232,0,0.040444,765,0.863877
1979,,,206,206,2,0.51157,0.522617,0.000268,5,0.000244,0,0.039972,844,0.915277
1993,,,182,182,3,0.510138,0.519946,0.000208,1,0.000219,0,0.04007,660,0.806292
2026,,,184,184,3,0.510195,0.520129,0.000214,0,0.000221,0,0.039558,666,0.814175
2067,,,177,177,2,0.509909,0.519433,0.000201,2,0.000214,0,0.039612,617,0.777097
2107,,,184,184,3,0.510252,0.520165,0.000213,3,0.000221,0,0.039499,665,0.816348
2156,,,170,170,3,0.509282,0.518519,0.000181,4,0.000207,0,0.044065,633,0.753224
2186,,,178,178,3,0.509909,0.519507,0.000203,6,0.000215,0,0.041706,657,0.780345
2204,,,177,177,3,0.509738,0.519324,0.000201,1,0.000214,0,0.03942,614,0.778934
2289,,,185,185,3,0.510309,0.520275,0.000215,0,0.000222,0,0.039835,678,0.819223
2373,,,194,194,3,0.510824,0.521263,0.000237,1,0.000231,0,0.04081,764,0.861693
2387,,,207,207,2,0.511628,0.522727,0.000272,0,0.000245,0,0.039632,845,0.914264
2410,,,195,195,3,0.510767,0.5213,0.000235,1,0.000232,0,0.042242,799,0.871702
2414,,,156,156,3,0.508372,0.516908,0.000155,1,0.000193,0,0.039537,478,0.687906
2422,,,173,173,3,0.50951,0.518884,0.000189,6,0.00021,0,0.039723,591,0.76584
2461,,,182,182,3,0.510024,0.519873,0.000209,0,0.000219,0,0.041588,685,0.807109
2511,,,170,170,3,0.509111,0.518409,0.000186,2,0.000207,0,0.040376,580,0.74813
2538,,,189,189,3,0.510538,0.520714,0.000225,3,0.000226,0,0.040808,725,0.836862
2549,,,167,167,3,0.508656,0.517896,0.000172,4,0.000204,0,0.041916,581,0.743996
2559,,,207,207,3,0.51157,0.522691,0.000269,2,0.000245,0,0.041415,883,0.919207
2745,,,159,159,3,0.508429,0.517164,0.000161,0,0.000196,0,0.044344,557,0.698534
2752,,,189,189,3,0.510481,0.520678,0.000228,4,0.000227,0,0.040245,715,0.831678
2768,,,143,143,3,0.507296,0.515261,0.000132,4,0.00018,0,0.040579,412,0.625621
2876,,,173,173,3,0.509567,0.518921,0.000187,3,0.00021,0,0.038917,579,0.771417
2916,,,196,196,3,0.510939,0.521483,0.000239,5,0.000233,0,0.041601,795,0.873667
2932,,,174,174,3,0.509567,0.518994,0.000186,0,0.000211,0,0.039134,589,0.779383
2957,,,175,175,3,0.509681,0.519141,0.000194,5,0.000212,0,0.037833,576,0.773406
2971,,,187,187,3,0.510309,0.520422,0.000222,6,0.000224,0,0.040366,702,0.82749
3016,,,181,181,3,0.509966,0.519763,0.000207,5,0.000218,0,0.039349,641,0.802171
3035,,,169,169,3,0.509339,0.518482,0.000181,2,0.000206,0,0.039096,555,0.747959
3040,,,179,179,3,0.509909,0.51958,0.000204,1,0.000216,0,0.042056,670,0.788898
3099,,,184,184,3,0.510081,0.520056,0.000212,2,0.000221,0,0.040508,682,0.81894
3136,,,179,179,3,0.509852,0.519543,0.000199,1,0.000216,0,0.04055,646,0.797879
3224,,,171,171,3,0.509168,0.518519,0.000182,1,0.000208,0,0.041348,601,0.761617
3231,,,214,214,2,0.512031,0.523496,0.000289,4,0.000252,0,0.040762,929,0.949041
3256,,,187,187,3,0.510309,0.520422,0.000218,2,0.000224,0,0.040308,701,0.83409
3299,,,164,164,3,0.50877,0.51775,0.000171,2,0.000201,0,0.039354,526,0.723866
3328,,,175,175,3,0.509681,0.519141,0.000193,2,0.000212,0,0.039934,608,0.774062
3360,,,194,194,3,0.510824,0.521263,0.000239,1,0.000232,0,0.039741,744,0.85427
3390,,,186,186,3,0.510366,0.520385,0.000218,0,0.000223,0,0.040686,700,0.824893
3409,,,179,179,3,0.509909,0.51958,0.0002,1,0.000216,0,0.042496,677,0.793584
3420,,,184,184,3,0.510138,0.520092,0.000211,1,0.000221,0,0.040687,685,0.817382
3441,,,179,179,3,0.509966,0.519616,0.000202,2,0.000216,0,0.039294,626,0.794229
3465,,,162,162,3,0.508543,0.517457,0.000167,2,0.000199,0,0.040871,533,0.713232
3466,,,200,200,2,0.511226,0.521959,0.000255,6,0.000238,0,0.04206,837,0.883853
3530,,,160,160,3,0.508543,0.517311,0.000159,4,0.000196,0,0.040016,509,0.712335
3534,,,179,179,3,0.509795,0.519507,0.000199,4,0.000216,0,0.038667,616,0.799848
3541,,,174,174,3,0.509681,0.519067,0.000192,6,0.000211,0,0.037738,568,0.768059
3576,,,210,210,3,0.511685,0.522983,0.000281,2,0.000248,0,0.037913,832,0.925407
3578,,,203,203,3,0.511341,0.522252,0.000259,3,0.000241,0,0.040189,824,0.902672
3591,,,198,198,3,0.511054,0.521703,0.000244,1,0.000235,0,0.04266,832,0.88423
3620,,,162,162,3,0.508827,0.51764,0.000168,5,0.000199,0,0.040718,531,0.711069
3651,,,186,186,3,0.510366,0.520385,0.000218,2,0.000223,0,0.040511,697,0.824653
3715,,,157,157,3,0.508372,0.516981,0.00016,3,0.000194,0,0.035603,436,0.68656
3747,,,204,204,3,0.511398,0.522361,0.000265,0,0.000242,0,0.038974,807,0.9021
3780,,,176,176,3,0.509567,0.519141,0.0002,2,0.000213,0,0.036948,569,0.770899
3790,,,178,178,3,0.509795,0.519433,0.000197,1,0.000215,0,0.04177,658,0.795658
3817,,,198,198,2,0.511111,0.521739,0.000246,1,0.000235,0,0.041173,803,0.882072
3823,,,190,190,3,0.510309,0.520641,0.000224,2,0.000227,0,0.039822,715,0.847405
3919,,,184,184,3,0.510195,0.520129,0.000209,6,0.000221,0,0.039142,659,0.8231
3946,,,203,203,3,0.511341,0.522252,0.000264,1,0.000241,0,0.039067,801,0.894241
3952,,,200,200,3,0.511168,0.521922,0.000253,2,0.000238,0,0.039497,786,0.885283
3975,,,173,173,3,0.509282,0.518738,0.000185,6,0.00021,0,0.041269,614,0.773029
3980,,,207,207,2,0.511628,0.522727,0.000274,4,0.000245,0,0.039632,845,0.913136
3982,,,159,159,3,0.5086,0.517274,0.00016,1,0.000196,0,0.039487,496,0.703552
4061,,,182,182,3,0.510081,0.519909,0.000211,2,0.000219,0,0.037885,624,0.803508
4066,,,188,188,3,0.510252,0.520458,0.000222,1,0.000225,0,0.040505,712,0.837108
4143,,,183,183,3,0.510138,0.520019,0.000207,2,0.00022,0,0.039933,665,0.819951
4181,,,174,174,3,0.50951,0.518958,0.000192,2,0.000211,0,0.039997,602,0.769648
4204,,,178,178,3,0.509738,0.519397,0.000203,1,0.000215,0,0.03885,612,0.78536
4217,,,167,167,3,0.509225,0.518262,0.000179,5,0.000204,0,0.041555,576,0.733757
4218,,,198,198,3,0.511054,0.521703,0.000253,6,0.000236,0,0.039686,774,0.871998
4220,,,164,164,3,0.5086,0.51764,0.000171,2,0.000201,0,0.037932,507,0.722779
4221,,,175,175,3,0.509567,0.519067,0.000194,6,0.000212,0,0.040985,624,0.775316
4239,,,214,214,3,0.511915,0.523423,0.000286,2,0.000252,0,0.039884,909,0.950563
4264,,,208,208,3,0.511628,0.5228,0.000279,3,0.000246,0,0.039112,842,0.915336
4273,,,181,181,3,0.510024,0.519799,0.000203,2,0.000218,0,0.043585,710,0.808675
4335,,,174,174,3,0.509567,0.518994,0.000189,2,0.000211,0,0.039067,588,0.773611
4356,,,179,179,3,0.509909,0.51958,0.000207,2,0.000216,0,0.039169,624,0.785496
4382,,,179,179,3,0.509966,0.519616,0.000201,3,0.000216,0,0.039106,623,0.797335
4393,,,182,182,2,0.510195,0.519982,0.000207,2,0.000219,0,0.03831,631,0.810856
4420,,,183,183,3,0.510138,0.520019,0.000211,2,0.00022,0,0.042034,700,0.809617
4452,,,177,177,3,0.509852,0.519397,0.000198,1,0.000214,0,0.038071,593,0.785426
4493,,,165,165,3,0.508997,0.51797,0.000172,6,0.000202,0,0.039542,535,0.730816
4513,,,188,188,2,0.510538,0.520641,0.000226,2,0.000225,0,0.04005,704,0.829046
4515,,,193,193,3,0.510767,0.521154,0.00024,1,0.000231,0,0.0394,730,0.850564
13,,,157,157,3,0.508372,0.516981,0.000155,6,0.000194,0,0.042055,515,0.696228
58,,,191,191,3,0.510538,0.520861,0.000231,0,0.000228,0,0.041775,758,0.845353
66,,,186,186,3,0.510309,0.520348,0.000219,1,0.000223,0,0.039,671,0.824535
116,,,208,208,3,0.51157,0.522764,0.000274,6,0.000246,0,0.039298,846,0.922516
169,,,172,172,3,0.509282,0.518665,0.000186,6,0.000209,0,0.037808,556,0.759209
232,,,172,172,3,0.509396,0.518738,0.000187,2,0.000209,0,0.038964,573,0.763204
248,,,182,182,3,0.510024,0.519873,0.000209,2,0.000219,0,0.038188,629,0.807766
277,,,168,168,2,0.509396,0.518445,0.000176,2,0.000205,0,0.040918,574,0.746713
362,,,163,163,3,0.508827,0.517713,0.000167,5,0.0002,0,0.042036,555,0.722711
399,,,152,152,3,0.507692,0.516176,0.000149,6,0.000189,0,0.03747,430,0.666203
402,,,181,181,3,0.510024,0.519799,0.000205,1,0.000218,0,0.040147,654,0.805621
437,,,198,198,2,0.511111,0.521739,0.000251,1,0.000236,0,0.039635,773,0.871821
