Tweet,Sentiment
F_O MUSIC: Song Of The Week-Week 24 http://t.co/fOQnLhtEVT #TheStrypes #SongOfTheWeek #AM #Glasto #HometownGirls #FOMusic,0
Really wish I was at Glastonbury #festival #sickcity  #hurryupcreamfields,0
"Wish I''d paid more attention in my GCSE tambourine lessons, I could''ve playing #glastonbury this year.  #shithappens",0
"You cant always get what you want, but if you try sometimes, you just might find, you get what you need. #aintthatthetruth #rollingstones",0
"Would love to have been at Glastonbury festival this weekend, and jealous of everyone who has gone #glastonbury #wanttogosobad #goodlineup",0
#stunning #live #love #perfect #gold #detail #old #wonderful #beautiful #design #saturday #milanâ¦ http://t.co/KibouOxWjy,0
Brownies and Glastonbury #beckibakes #brownies #glastonbury #music #food #yum #primalscream http://t.co/PgM2u1MUSj,1
Did the BBC get these presenters out of the crowd at Glastonbury? #amateurs,0
#RollingStones ace #dirtyguitar from Keith,0
"@missjourdandunn why are you not at #Glastonbury?#askjourdan",1
Kipping in the car hahahaha #camping #down #pembrey #amazing #fun #funny #goodtimes #jack #bestfriend http://t.co/vX1nXH0zOn,0
Alex from 2 door cinema club clearly forgot his sunblock #ginger #lobster #glasto,0
#Glasto #TheRolingStones ancients of Moo Moo #hilaroius #OldDudes #StillRocking,1
"#VanHelsing #YOLOBILFTHAT LISTEN TO IT,DOWNLOAD IT,RATE IT,AND LIKE IT IF U ROCKING WIT WHAT I WAS TRYNA DO #GLASTO
http://t.co/NBm1J0jQY1",0
@Andrew_Harris91 @WileyUpdates but OMG. #gutted #stilllovehimtho #badboi,0
Chase and status look amazing at Glastonbury!!! #poppingoff #blindfaith #Classic,1
One of the pictures of the new promotional video! Very happy with the ideas of the project! #opera #music #soprano http://t.co/K5vFYh1HRK,0
Instead of bringing back power stations & going on absurd #dashforgas why don''t we insulate & consume less? #itsglobalwarmingstupid #r4today,0
EEP!!!! 3 more days!!!!!!! #Amazing #Bestshow #BBC #IdrisElba #Suspense #Tooexcited http://t.co/GGJTu7G4zD,1
"Just caught my first bit of Glastonbury...jagger walking around stage like he has shat himself...
#ohdear #turnitover",1
It''s the last weekend of our #june #twitcomp. Retweet and follow to win one of our gorgeous #satchels! #glasto #sunshine #giveaway #prizes,0
Feliz cumple #TorreMayor tu #amazing #Piso51 es de mis lugares favoritos en #DF #MÃ©xico,0
#wimbledon #tourdefrance #glastonbury #britishgrandprix #LionsTour2013 What a weekend !! Have great weekend everyone #ardenalfrescodining,1
Listening to James and his dad tell stories #goodtimes #ilovethisfamily #longcarrides,0
Going to miss Leeds pageant tonight! Wooop Wooop!!!! #pagentlife #nextyear,1
All these vines I feel like im there #NicoleeKris_ #havefun #jealous,1
RT @EmahoMagazine: #CortonaOnTheMove: the first #festival that develops the theme of #travel in all its forms and shades. @CortonaOTM http:â¦,0
THE holy grail on vinyl. #blink182 #vinyl #music #roots #band #collector #limited #rare #amazingâ¦ http://t.co/InAQEswswq,0
#GoodMorning from #Charleston #minivacation mom && daughter time #sunshine #palmetto http://t.co/YhNpHtjrRL,0
Hey @PostmediaNews @nationalpost think we''re #savages? You the uncivilized one for your humour in bad taste! #yeg #creates while u mock!,0
Skrillex & Boys Noize #dogblood @ Glastonbury Festival Of Contemporary Performing Arts http://t.co/WAn8AAJaMu,1
#glastonbury #rollingstones #wellold,0
#OMG #ITSONLYTHE #FUCKING #ROLLINGSTONES #GLASTONBURY,0
No cachaba que estaban transmitiendo #lasvocesdelos80 ni #glastonbury ta mare,0
@WelshDalaiLama a boomerang is just a bent stick #BangUpForIt #lions,1
Today! Hop N Barley Beer Festival. Info at http://t.co/UZEWrykudh #beer #festival #santacruz #montereybay http://t.co/rRmoMSnfUw,0
#nowplaying #ich+ich ~ Ich + Ich | Nichts bringt mich runter ||| Radio TEDDY - In #Koblenz auf 87.8,0
Most dairy cows and their calves have terrible lives #glastonbury http://t.co/C2QWcDsWWH #stopthebadgercull #killtheenglishbadgercull #crazy,1
@Estherwilliams_ hahahaha #tinglytits #amazing #jealous,1
#divalifashionhouse #weoutchea #icecream #festival come on down #activities and #fun for the #kids @â¦ http://t.co/ZsA59Ctc7w,0
â@KJulius10: Congrats to @wwwBTHEREcom and @SLOPPYKLOD winner and runner up in the 111k #legends #topbossesâ Agreed - well deserved!,0
RT @Looms100: This time last saturday was goin off. #Lions #Oasis #Irish #Heineken #Benidorm,0
"RT @chrispyes: Thankyou #glastonbury for all support for the epetition at http://t.co/ueozYsb8A7 to #saveukjustice It smashed 100,000 todayâ¦",1
Wish I was at Glastonbury this weekend #boredAlready,1
"Des a prÃ©sent mon silence est d''or, l'' ignorance est reine. #silence #nocomment #classified #nextyear #nextstep",1
There''s something strangely detached sbout this Stones coverage. Like it was filmed in a studio.  #capricorn1  #glastonbury,1
WOW!! #Glastonbury #Arcadia #DanceStage http://t.co/QGWXGPD8kL,1
"â« ""Bananarama - Aie-A-Mwana [12'' Version] (1981)"" on âªâ«â¬ http://t.co/YPCeC1auJB #NP #80s #Music #radio",0
RT @CarmenHayes38FF: #adult #dating #hookups #webcams #chat #date  #retweet #tweet #porn #euro #usa #asia #canada #UK http://chaterotic.info,0
Layanz! #KafeMuzik #NowPlaying Harus Terpisah-Chakra Khan~Khas Untuk Anda Hanya Di @MuzikfmOnline #EnakSungguh #AkakSukerUols! :D,0
Hit the music! #selfportrait #music #stage #musicfest #loenpiajazz #semarang #instagram http://t.co/HzpAvvjG4W,0
@JillMansell Virtually non existent. #storklegs. #Mick. #glasto,1
RT @JimmyChooLtd: The Pyramid stage #Glastonbury at dusk. Back tomorrow for more of my #jimmychootakeover #staytuned http://t.co/TqSaYhzJIq,0
Chill spot.... #steam #fish #okra #callaloo #chips #festival #pina colado http://t.co/fHsMGXStR6,0
"Back from #glastonbury Where the dew drops cry and the cats meow. Very exhausted-but worth it for #PORTISHEAD, #DINOSAURJR, #SAVAGES, #GOAT",0
Is that Mick Jagger or Cruella De Ville on stage at Glastonbury?! #whatswiththatcoat #rollingstonesglastonbury,0
#Glastonbury2013 Wheres the harmonica gone! #saturdaynightcomedyclub,1
#Lions #F1 #Wimbledon #daysorted,1
"Fab game with Gasquet & Soedo, amazing eye candy too! #richardgasquet #intrepidkat #wimbledon #tennis http://t.co/PsBzeE5r58",1
Not too keen on Maverick Sabre with his arms flying about everywhere and the squeaky-voiced backing singer! #Glastonbury #SqueakyVoiceArmFly,1
@ibgdrgn #oneofakind #meis #ancol #jakarta #amazing #concert http://t.co/Ter857hVvz,0
Never been so let down... #rollingstones #drear #glastonbury #backtothetent,0
Miss you much am waiting for your touch ashwigs #edc #fun #bestie #love #goodtimes #reminiscingâ¦ http://t.co/yfMW4WSfhR,0
#sick #obsession #artinstallation #delirious #love #saturday #dooney&bourke #canthelpit,1
Wimbledon Whites #ontheblog http://t.co/3BTOCl18gh via @wordpressdotcom #wimbledon #fashion #style #fbloggers #white,0
brown sugar #favourites. #rollingstones. #heartattacksallround if this carries on lol,0
#watching #mavericksabre #glastonbury #music #musicans #glastonbury2013 #bbcthree http://t.co/PtiD40G1uA,0
@Hicksy29 @StuHill89 apart for getting ripped off at the cinema! Glastonbury on have u? Ready for mick n ron? #icantgetno,1
"RT @JoJoYomoa: Goat at Glastonbury â review

http://t.co/vbqB6iyvGi loved it #omg #wtf",0
http://t.co/0C09Nsu5vs Smirnoff Ice and a pint at the ready! Wayne and Coleen get into the festival spirit at Glastonbury ... #MailOnline,0
Only at Glastonbury! #glasto #glastonbury #old #grannie #Segway http://t.co/m7eGh4lPsd,0
Want to be there right now Chase n Status!! #Glastonbury #DarkBeats,0
@RollingStones playing all the classics at #glasto would so love to be there right now #greatestrocknrollband #stones,1
#haim #samehair #lookslikespaniels #badmusic #glastonbury,0
Si algo puede salir bien... #esperanza #positividad #suerte #fe #life #live #keep #calm #and #smileâ¦ http://t.co/brONDL7d4W,0
Ð£Ð¾Ñ ÑÐ¾Ñ #rainbow #flower #flowers #pions #pink #garden #beautiful #sun #sunshine #sunglasses #noonâ¦ http://t.co/aQ722YnqwU,0
atÃ© gostei do #Festival #Sertanejo  kk'',0
"RT @Brynley_H: #Wimbledon, #Silverstone, #Glastonbury, #Tankfest. Bugger of a weekend if you''re a Murray-lovin, petrolhead, muso, rivet-couâ¦",1
Saw the rolling stones in slane...lets just say they sounded better on cd #leftearly #Glastonbury2013,1
"Watching @professorgreen Glastonbury set, sooooo need to see him again @kezzak81 #lovehim #ineedchurch #AREYOUGETTINGENOUGH",1
Y entonces me pongo a bailar como loca y se corta la transmisiÃ³n. #glastonbury #yapuesprometodejardequejarme ;c,0
do all the stages/acts have a signer? #ASL #ESL  #Glasto,1
I''m off to #MazeyDay in #Penzance can''t beat a good old #Cornish Festival...What ever #Glastonbury ...so what if you have the #RollingStones,0
@MazzyK viola! â@TheRealSlug: #glasto #articmonkies http://t.co/Lk6Ehrn7o1â,1
Brilliant! You know Stevie Gerrard would have been straight in! #Rooney #Glasonbury #Mr&MrsUnknown http://t.co/RbBM55ArSU,1
"I can''t be the only one wondering why I can watch live #Glasto video in my garden from the BBC Radio app, but not on the iPlayer #whinger",0
Seaside with @fordyitfc #beach #seaside #sea #stones #boyfriend #felixstowe http://t.co/6PfJM8M6TS,0
Lions 2nd test im staying with last weeks prediction of @lionsofficial by 8 #lions #coylions,1
Bringing Glastonbury to our living room!! Cheeky ciders and watching it on the telly! #poormansglasto #wishwewerethere @Benjamin_Lawson,0
Re(i)ginaldo Rossi Ã© puro amor. #reginaldorossi #mandamentoshall #lastnight #show #music #brega #loveâ¦ http://t.co/jcaz99GlqI,0
Don''t you worry child... #memories #friends #concert #SHM #forosolo #Mexico #OneLastTour #Amazing http://t.co/sgw8IDy937,0
Stella night! #happypups! #doglover #goodtimes #soma #sf #avalon http://t.co/AISrShS3M1,1
#Caribbean #day #park #music #reggae #leopardprint #dress #girly #selfie #hair #makeup #earringsâ¦ http://t.co/shxrx0w0mX,0
#saturdaybeer watching the legend Nile Rodgers taped on the Betamax VCR from last night #glasto,0
And they jumped on a bus with yesterday''s travel card and two bottles of bud and he said you look well nice... If I was at #glasto #KateNash,0
RT @CDHUK_CHARITY: Today is CDH Awareness Day!! Find out more http://t.co/8xdyvRVTD3 pls RT #teamcdhuk #raiseawareness #Glastonbury http://â¦,0
@dylanregan97 aha! Well put it pride of place will you!! I got frig all #anobody #disappointed,0
#waves #rocks #restaurant #iwant #iwillcomeheresomeday #pretty #here #house #sea #someday #amazing #come #beach... http://t.co/d7rNZJ5E6h,0
Watching Glastonbury while waiting to go watch after life #example #glastonbury #Bluewater #hubby #bbcthree,1
RT @l1zagreen: Bumblebees and their ways - @fixerstheband #nowplaying #bbcintroducinginoxford,0
So ready for all the monkeying around. #arcticmonkeys #amus http://t.co/NDqDGfxphf,0
TNT - First Match (Technoboy Mix) #nowplaying #slamhardstyle,0
heute Abend in Ludwigslust bei der #ndr #Sommertour13 #andreas #bourani #live,0
So far i have spent the first three days of my vacation in bed. #sick #fever #stomachpains #throwingupâ¦ http://t.co/rbluSciBUY,1
You lot might have #glasto but we''ve got #venue (dependent on dress code) #SELDN,0
#Glastonbury. We are in you. #StonesGlasto #StonesChoir,0
"@LiiitzyVal Que sÃ­, Â¿ves? -> #justinbieber #Lifetime #Glastonbury #SiempreHayunaVecinaQue 8D",0
new picture for my wall! #tree #bright #colours #odd #trippy #art #wow #cool http://t.co/wqeE8AC6IG,1
inhaler last night by foals at glastonbury sounds amazing live #bringonreading,1
Watching chase and status at Glastonbury is making me wanna shuffle #truffleshuffle #dance,0
"Ah Bobby Gillespie, in a pink suit #movingonup #Glastonbury He''s never call it Glasto.",0
@KatieChutzpah Yep. He''s a total Stones obsessive #Gillespie #glasto,1
Ve Glastonbury desde la transmisiÃ³n oficial de la BBC #Canchasepone #Glastonbury #Stream http://t.co/ztOxp4ud0n,0
"Example has just asked the crowd, ""Who''s got hands?"" #glastonbury #fuckmerigid",1
Oh lovely! I used #cantalwaysgetwhatyouwant in #asyoulikeit I once directed. #glasto,0
Delilah turned up! Awesome tune @chaseandstatus #glastonbury #ravingwithmymum,0
Gift ideas  http://t.co/mNk54xOJjH   #681team  #handmadebot #myhandmadetweet #Vancouver  #shopetsy,0
i feel like the biggest asshole right now... #fml #alwaysafuckup,0
#alexturner #arcticmonkeys #brickbybrick #glastonbury https://t.co/RYDMpLcw2m,1
Looks like I''m going to bed earlier than The Rolling Stones #glastonbury #horlicks,0
"Primal Scream trying to start ""Here We Fucking Go"" At #Glasto ... hahaha no chance, not happening!!! ...Shiite #ItsAScotsThing",0
"It''s official the Sones are ''good'', Jo Whiley said so #fuckwhit #Glastonbury",1
@jamesstanhope1 mate wasn''t that long ago. Towards the end we had 2nd album in there too. #arcticmonkeys #IAPS,0
LunedÃ¬ 1/7 #costituente dei #benicomuni con #RodotÃ  e #Mattei a @SherwoodPadova #Festival - da @global_project: http://t.co/LYpovxWYAt,0
"Up <33 Because of the strength of our love, we''re nowhere but up..all around this big big world... #Jeliebers @justinbieber #PROUD",1
I need to curl up in a ball and die! #FML #WhatTheFuckHappenedToMe #Call999 #FuckWork #State #CantRememberAnything,0
Not a cloud in the sky over Glastonbury and Ben Howard on the pyramid stage. I should be there #weeping,0
If Manu Tuilagi was Welsh he''d be in the squad....FACT #Lions #English #Welsh #Tuilagi,1
#bbcglasto where''s Graham Norton when you need his commentary ??? #pissedoffhomefromhossie,0
Frightfest pass brought after a 3 hour que. #frightfest #festival #horror #gore #film #filmfestival @â¦ http://t.co/8mdTCwllZ2,0
Nyt alkaa olla vitsit kohdillaan! #tuska #festival #metal #photopit #festari http://t.co/Jywr8szznn,0
#best #beautiful #cool #cute #followme #fashion #fashionista #girl #goodpic #goodtimes #girlfriendâ¦ http://t.co/2bF8Rsba5i,0
Lip-smackinâ outdoor-grillinâ RibFest Extravaganza (Video) http://t.co/jBf1BqYmT6 #Festival #Food #Events #Zoo #Miami #MiamiDade #Florida,1
"Legs hurt, back hurts, hips hurt, stomach a bit upset, having a fucking amazing time !!!! #glasto2013 #endurancetest",0
"""@katef1234: Rolling stones r legends! #wishiwasthere"" they were in Bangalore few yrs ago .missed it coz of work #guttedthen #guttednow",0
The version of mardy bum last night was oh so emotional. Best version yet #arcticmonkeys #TS,1
#satsfaction ROCKED live! Our instant video review http://t.co/clnxNbdQwW #bbcglasto #BBCGlastonbury #MickJagger #MickTaylor #kiethrichards,0
#amazing #Tagsfolikes #yesterday #unic #instalike #photo #pretty #phone #style #funny #fun #faceâ¦ http://t.co/zw0XgkkeT7,0
http://t.co/DhNGzMFkUi all I will say is I can think of no good reason for not going here @ollie_3 #Durham #ArcticMonkeys PLEEEEAAAAASSEE,0
Es hermosa. #instamood #l4l #girlfriend #Park #SheIsMyLife #Love #BestFriends #ForeverLovers http://t.co/6lSrnF4MYA,0
"Alex Turner ""Look at the stars, look how they shine for you... only kidding Pipe down, pipe down."" #glastonbury #Brilliant",0
#housetomyself #koppabergs #glastonbury #happybunny,0
I''m flicking more than Dexter looking through Mayfair Monthly. #Tunes #Glastonbury #DextersABender #bbuk,1
â@jthatchj: @MickJagger dad''s on his way to #glastonbury #grahamthatcher #warmup4hydepark @oliviakaris. Rt mick? http://t.co/sTYXss0c40â aww,1
P2 baby!!! Crazy race @StefRike!! You did it!! #SoProud #amazing #GoRike #Silverstone,1
#friends #nayda #goodtimes #goodtime #goodfriends #restaurant #dinner #time #casablanca #casanegraâ¦ http://t.co/M1voyh3HxD,0
"Rolling Stones debutan en Glastonbury: Esta podrÃ­a ser la Ãºltima vez, como alguna vez cantÃ³ Mick ... http://t.co/hQXbhUmmHj #iChoclo #in",0
